Source,Target,weight
FromTheShadow16,FlyingFayro,1
FreedomSpartan,kevinallin,1
FreedomSpartan,FreedomSpartan,1
Freedom533,JosephJFlynn1,1
Freedom369x8,ZubyMusic,1
Freecitizen864,nypost,1
FreeScouser,tolovana66,1
FredrickSMcCal1,DailyCaller,1
Freddie29578735,realDonaldTrump,1
Gab701,CNBCtech,1
FrauPatriot,KimonaQ,1
FranzNeumann10,realDonaldTrump,1
FranoiseMUS3,TeamTrump,1
FrancisTaquin,CryptoBull2020,1
FrancisEdwin14,realDonaldTrump,1
Francis2020M,ABC,1
FrancineInfort,GeoRebekah,1
Frakis21,snpminermen,1
Frakis21,JoeSGerard,1
Frakis21,JDawson_inVA,1
FumigateTheRAT,PatriciaYgles12,1
Funkyqueen66,RealCandaceO,1
G0DOnIyKN0WS,Nigel_Farage,1
GATXER,Americanist4u,1
GT20201103,realDonaldTrump,1
GSzczygielski,Nigel_Farage,1
GODSINYOU,FreedomFlowers4,1
GMieir,marklevinshow,1
GMU_Vet,MarDBallJr,1
GISRockstar,GeoRebekah,1
GHMcHugh,DailyCaller,1
GChernack,crazymcmama,1
GCanty3,KKoalenz,1
GBannerCap,WarNuse,1
GBRChris_A,CCDHate,1
GArmy2020,CNBCtech,1
GATXER,ibookery,1
GATXER,golferga,1
GATXER,gglloyd,1
GATXER,frankotron,1
GATXER,dgalan0577,1
GATXER,SandraA08220849,1
GATXER,KHShan,1
GATXER,JanLillemo,1
GATXER,EricHermosillo1,1
GidGidNat,doctorofskull,1
Gigi69030829,AndrewYang,1
HartwellPlanta1,marklevinshow,1
Gudtechnology1,Labybug1964,1
HHH56874407,Preciouslindy,1
HARRYREPUBLICAN,Nigel_Farage,1
HARLOW94656788,TeamTrump,1
HARLOW94656788,HARLOW94656788,1
H2iam34,Jillian13749870,1
Gypsyqueen55,gtconway3d,1
Gwen30011,gtconway3d,1
GutGirlMD,hash2hash,1
GunnKit,benjimaan22,1
Gummbyman32,GeoRebekah,1
GuNesnaj,richardursomd,1
Greenfingers42,TruthBegetsLife,1
GrumpyPistachi0,jonathanstea,1
GrrliinaK,GeoRebekah,1
GrowerKen,ChrisWickNews,1
GrootRatel,HowleyReporter,1
Grmapati,marklevinshow,1
Grma12,Preciouslindy,1
Gregory83616385,Morning03761432,1
Gregory74938329,marklevinshow,1
GregZschomler,JosephJFlynn1,1
GregBrosh,FordPrefect747,1
HHillsoft,simondolan,1
HLAurora63,KimonaQ,1
HOBrien_Author,Chas_06,1
HOPEGIRLBLOG,FreedomFlowers4,1
HartshorneTodd,RealCandaceO,1
HartselC,gtconway3d,1
Harry_Anagrande,ChrisWickNews,1
HarryTa42221978,haycey5,1
HarryTa42221978,RealCandaceO,1
HarryHa65676167,DebarringtonH,1
HarleyRoad2,realDonaldTrump,1
HardcoreCrozby,CryptoBull2020,1
HaoleThai,nypost,1
Hanswolff1,GeoRebekah,1
Hans56227032,masuruha2,1
HankWil46058901,CryptoBull2020,1
HammerRagey,nypost,1
HambySr,RealCandaceO,1
HaloSuccess,realDonaldTrump,1
HallettMatt,AndrewYang,1
HalfAssPod,MerrilyMerrily5,1
HaleEndSZN,AndrewYang,1
Haimstein,HowleyReporter,1
HadleyMaga,FreedomFlowers4,1
HPHmom,HowleyReporter,1
GreenhafMyra,SApprentice11,1
Greenfiel5Diane,KimonaQ,1
Gigi69030829,ChrisWickNews,1
GirardDennis,AndrewYang,1
GmaRod2,RealCandaceO,1
GloriaCheunghy,Quicktake,1
Glenntwts,Glenntwts,1
GlennMurrayCra1,MikeP77Doglover,1
GlendeBrice,GeoRebekah,1
GlenP16,k_klo224743370,1
GlenCostello,TeamTrump,1
GlenAlanBurris,gtconway3d,1
GlenAKW,blagogirl,1
GirlHomosapien,KimonaQ,1
GioanolaA,maxthelionx,1
Green_Acres55,brianlilley,1
GioanolaA,AndrewYang,1
GinnieRose08,SputnikInt,1
GingerBarnette4,ChrisWickNews,1
Ginasta04710324,sallyKP,1
Ginamooremauro,JosephJFlynn1,1
Gina_Cole_,jonathanstea,1
GinaGHarrison73,GinaGHarrison73,1
GigiPraying,HowleyReporter,1
Gigi69030829,marklevinshow,1
Gigi69030829,Clothoper,1
GmanFan45,Preciouslindy,1
GodHasThis1,JosephJFlynn1,1
GodfreydeSain,angelo_bottone,1
GolSonaak,marklevinshow,1
Graziel06744008,realDonaldTrump,1
GratefulToday97,TeamTrump,1
GrantMcLellan9,AwakeorAsleep1,1
GrantMcLellan9,Ally1J,1
GranpaOle,DebarringtonH,1
GrannyMenopause,KimonaQ,1
GrannyGee7,gtconway3d,1
Grandma26244385,TxBelleAnon,1
Grandma26244385,JosephJFlynn1,1
GrahamBlagbrou1,Nigel_Farage,1
GraceAndTruth17,DailyCaller,1
Gowiththeflow6,Preciouslindy,1
GovWolfHatesUs,realDonaldTrump,1
GoubeaudJoy,marklevinshow,1
GordonPickerin6,Nigel_Farage,1
GoodnessMrcy,HowleyReporter,1
GoodeTonya,gtconway3d,1
GoodeAmbrose,TeamTrump,1
GoodchildEdward,keryn_1,1
GonzoNorthWest,lastautobot1,1
GonzalesAbie,MontalvoRoi,1
Craig96426301,PopCatalin,1
Cracker73,AndrewYang,1
Cpo10za,GeoRebekah,1
Angel342134,HowleyReporter,1
AngieTink,marklevinshow,1
AngieM55972784,eileeniorio,1
AngieGLaw,BallouxFrancois,1
AngelaLanglotz,ChrisWickNews,1
Angela81702575,AlexWow2020,1
Angela689101,AndrewYang,1
Angela30701071,ChrisWickNews,1
Angela00735714,StopNewNormal,1
Angel_13_Rising,Preciouslindy,1
AngelOfficial,ProudYangGang,1
Angel2Falken,kurnacopia,1
AngryGrandma11,TheHiddenJewell,1
Angel2Falken,Craigaaward,1
Angel2Falken,AlexColtsfan89,1
Angel18Sierra,ZubyMusic,1
Andym6769,ABC,1
AndyinBrum,p70S6K,1
AndyTho10107697,RealCandaceO,1
AndyHammers,StopNewNormal,1
AndyAu8,ABC,1
AndrewSDavies5,StopNewNormal,1
AndrewP94145670,DrMadej,1
AngryFleas,NamRevelc,1
AngryPassenger5,Ally1J,1
CplBart,and_kell,1
AnnaSunlover,simondolan,1
Anontruther911,DrMadej,1
AnonSquad035,SputnikInt,1
AnonForced,MarmadukeTuppy,1
Anon2b1,MB75Jax,1
Annie91622149,marklevinshow,1
Annie4Trump2020,Annie4Trump2020,1
AnnettaMicelle,gatortebowfan15,1
AnneHur81509136,BusyDrT,1
Annairvin12,Annairvin12,1
Annabananana47,YahiaLababidi,1
AnnInson1,marklevinshow,1
AngryPassenger5,Nigel_Farage,1
AnnBnicer,ChrisWickNews,1
Ann57153429,stephaniek817,1
Ann49340853,BusyDrT,1
Ann04549258,HowleyReporter,1
AnitaThomp2020,DrLimeback,1
AnitaSt62077960,gtconway3d,1
AnitaSt62077960,DebarringtonH,1
AnitaLeahy3,HowleyReporter,1
AnimeEvropa,AnimeEvropa,1
AnikoTHomas,GeoRebekah,1
AndrewKAG2020,Preciouslindy,1
AndrewJMullen,ChrisWickNews,1
AndrewC96221084,JosephJFlynn1,1
AltruisticSpike,williamlegate,1
American1959,KimonaQ,1
AmericaDuped,DrMadej,1
AmerianFraud,insertfinger1,1
AmeliaBedelia99,DrMadej,1
Amaras_Amor,ZubyMusic,1
AmandaTlor,AndrewYang,1
AmanKeir,ChrisWickNews,1
Amalone011,Nigel_Farage,1
AlyciaSnare,JosephJFlynn1,1
Alvin57832329,FreedomFlowers4,1
Altostrata,deNutrients,1
AndrewBVocalMan,AndrewBVocalMan,1
Altered131,Nigel_Farage,1
AltemusFrances,Quicktake,1
AlofsLisa,Angela02304605,1
AlmostHonestAbe,AndrewYang,1
Allan1cas,simondolan,1
AllamanSeb,BallouxFrancois,1
AllThingsJen,TheAtlantic,1
AlistairSmailes,DebarringtonH,1
Alissa_Moen,CCDHate,1
Alisha83737871,RealCandaceO,1
AmericanPayam,Lauren91810,1
AmericanPayam,marklevinshow,1
AmericasLoco,nypost,1
AmosBrailey,SpunkyStrings,1
Andrew56980704,brianlilley,1
AndreasKlamm,SputnikInt,1
Andreacolorpro,GeoRebekah,1
AndreaGiletti,eileeniorio,1
AndreaA26765195,GeoRebekah,1
Andrea77488352,DrMadej,1
AndreCorado,BallouxFrancois,1
Andre64803312,RealCandaceO,1
Andipandi_999,StopNewNormal,1
AndersonGintro,CryptoBull2020,1
AndeedAndree,CurtisCorneliu7,1
AndRetort,kimstermyster,1
AnalogJacob,SlayTheFilth,1
AnalogJacob,AnalogJacob,1
Analisa_Swan,GeoRebekah,1
AnakinLandwalk1,ChrisWickNews,1
AnahataWhiteHat,AnahataWhiteHat,1
AnObserver123,3Groter,1
An0nWolf,DrMadej,1
AmyTanBeach,jonathanstea,1
AmyMill57932772,realDonaldTrump,1
AnotherQanon,Trumpsta17,1
AntarianRani,nypost,1
Anthony90263580,picphysicians,1
BOOMERVET68,ShawnKeszler,1
Bacardibatman,simondolan,1
BZRNRG360,ChrisWickNews,1
BYEDON20204,TeamTrump,1
BTsenitobrown,ChrisWickNews,1
BPup50,nypost,1
BPositive33,Quicktake,1
BPositive33,Outlawpoet1970,1
BPPubs,DebarringtonH,1
BOSCOAMAYA,ABC,1
BOOMERVET68,gazzaisveg,1
BLaw,Quicktake,1
AwakeorAsleep1,GrantMcLellan9,1
BJHeart89,KimonaQ,1
BDSmitty123,realDonaldTrump,1
BCallipare,JosephJFlynn1,1
BCAri2016,akfred1999,1
B1GBALLER,staceypascal2,1
B1GBALLER,Immunize_USA,1
Ayz,FreedomFlowers4,1
AximNYC,Leslieoo7,1
AximNYC,DeanFiorini,1
Awithonelison,andyco98,1
BackToTheEgg2,MrCrazee,1
BaconEggCheese7,realDonaldTrump,1
BadVaccineTakes,thereal_truther,1
Bagpiperforhire,beatthesystem1,1
BareFootDave1,DebarringtonH,1
BarbieDoll2020,marklevinshow,1
Barbie892,DebarringtonH,1
Barbara32490238,realDonaldTrump,1
Barb20011,StopNewNormal,1
BaradWesmarg,lynncomerford,1
Barackisacrimi1,realDonaldTrump,1
BanjAlberti,k_klo224743370,1
BangPitung_AJW,BusyDrT,1
BamaJeans24,KimonaQ,1
BalluSahota,keryn_1,1
BallsLebowski,CryptoBull2020,1
BallsKraken,loveroxeelove,1
BallsKraken,RealCandaceO,1
Ballroom801,marklevinshow,1
BallouxFrancois,SundPamela,1
BallouxFrancois,MartyKoekemoer,1
BakkeRenee,Preciouslindy,1
Bajagirl2,CCDHate,1
BaikeyHankins,realDonaldTrump,1
BahozKaratas,Quicktake,1
AwfySore,AndrewYang,1
Awakened202011,CCDHate,1
AntiEU2,Nigel_Farage,1
Ara_MaHubbard,simondolan,1
Arlis95423860,TeamTrump,1
ArkellRob,HaterRump,1
ArjunPatel20,DebarringtonH,1
Arizona_Larry,AndrewYang,1
Ariesdirection,CryptoBull2020,1
AriaFinch14,DrMadej,1
ArgLrn,jonathanstea,1
Arek9,GeoRebekah,1
AraneoJerry,realDonaldTrump,1
AragonWright,GeoRebekah,1
ApunkSOF,BusyDrT,1
Ava02193212,ChadaChanel,1
AprilDima,gtconway3d,1
AovertonM,ZubyMusic,1
Any_old_tosh,StopNewNormal,1
Anwaarb85,DrMadej,1
Antonio13111275,simondolan,1
Antonio13111275,Nigel_Farage,1
AntoinetteBoeh1,CALEBHITT,1
Anto_Berto,BallouxFrancois,1
AntiOnePercent,Sabrina96966140,1
AntiOnePercent,ChrisWickNews,1
ArnoldL1969,gtconway3d,1
Aroma_Hut,NeilFlochMD,1
AroonChenglei,marklevinshow,1
ArranRana14,M1Clark,1
AustinF53244493,thereal_truther,1
AuroriaTwittori,CCDHate,1
Audie_Murphy45,KimonaQ,1
Athol94519002,brianlilley,1
AteYourCarbs,GeoRebekah,1
AstralAscenct,Ambdriver5150,1
Astomeed,ZubyMusic,1
Astall5,TeamTrump,1
AspyBrian,KimonaQ,1
Ashwani14213099,TeamTrump,1
Ashleya52435521,GeoRebekah,1
AshMicroblading,ChrisWickNews,1
AshD1385,FLAutismMom,1
ArtistHale,ChrisWickNews,1
ArthurGustavo,Nigel_Farage,1
ArtheroLimited,Lulux96918819,1
Artemis888Infin,AndrewYang,1
ArtPedd,AOcean1960,1
ArranRana14,insertfinger1,1
ArranRana14,bozleo1,1
ArranRana14,Outlawpoet1970,1
Alisand3,realDonaldTrump,1
Aliciastarr1111,Preciouslindy,1
AliciaS92460079,gtconway3d,1
500151say_what,TeamTrump,1
6Dan7,masuruha2,1
62_elizay,ABC,1
600ninja2,AndrewYang,1
5pointedstar,realDonaldTrump,1
5f4d7bb000e0435,realDonaldTrump,1
5f4d7bb000e0435,nmlinguaphile,1
575haiku,DebarringtonH,1
54b4y4n,AndrewYang,1
50smag,ABC,1
50_Shades0fGreg,CCDHate,1
4tis,CCDHate,1
3ster_3Q,BusyDrT,1
4fingerdthpunch,StopNewNormal,1
4enoyreveAPP,AndrewYang,1
4animalslavery,gtconway3d,1
4T_Mexico_,RealCandaceO,1
4ReUnitedStates,davydawg,1
4CRPG,brianlilley,1
45_lies,richardursomd,1
45OutVia25,GeoRebekah,1
458ban,abc9861238,1
42Kmi,ABC,1
715878Jayne,Nigel_Farage,1
71_susie,Nigel_Farage,1
777Nicky,simondolan,1
777lonesomedove,realDonaldTrump,1
ALMur7,ABC,1
ALATEXFED1,ChrisWickNews,1
AK27RA,CNBCtech,1
AJ13962042,SuicideSeattle,1
AHejt,gtconway3d,1
AGRichard1,masuruha2,1
AFirstLadyWhite,realDonaldTrump,1
ADWright3,richardursomd,1
ADUK2019,BallouxFrancois,1
ADDiaz1977,CNBCtech,1
ACanuckistanian,ChrisWickNews,1
ABorealis77,BusyDrT,1
ABetterYear1,wdunlap,1
A2Analyst,CCDHate,1
9thEagle_,ZubyMusic,1
9er9collector,Reneeksanders,1
8sofia288,BallouxFrancois,1
8sofia288,8sofia288,1
884gucchi,TeamTrump,1
8675309eieine,kekoawarrior,1
808TeslaY,Preciouslindy,1
417JKO,KimonaQ,1
3rdtimewalter,Nigel_Farage,1
AMGarvey,CCDHate,1
1313lyoshikoy,picphysicians,1
19snoopy55,melitha_russell,1
19snoopy55,19snoopy55,1
19matt58,CCDHate,1
1966Karen1,DrMadej,1
1961mado,CryptoBull2020,1
18OSEL1R1,picphysicians,1
17RichardQ,FreedomFlowers4,1
1776Uk,simondolan,1
1776PatHenry,HowleyReporter,1
1618thDimension,Preciouslindy,1
1313lyoshikoy,eileeniorio,1
3PIDEMIOLOGY,Entr_py,1
1313lyoshikoy,BusyDrT,1
12retiredteach,JosephJFlynn1,1
123prometheus,Nigel_Farage,1
1204Warrior,wiscosamsquatch,1
1111winningf,ChrisWickNews,1
100funnybones,StopNewNormal,1
1000YearsPeace,DrMadej,1
1000MoonsAgo,DrMadej,1
0Selna0,jonathanstea,1
0383Cap,ZubyMusic,1
1JohnEBravo,JosephJFlynn1,1
1LEOOEL1,RealCandaceO,1
1Mathieu,sallyKP,1
1PercenterHater,GeoRebekah,1
3GF416,natoshisakamato,1
30Kelsc,JosephJFlynn1,1
307gentsmith,CryptoBull2020,1
2k20Bryant,mnelson602,1
2fabdad,RealCandaceO,1
2Superhuman,DrMadej,1
2LuckyDawgs,BusyDrT,1
2Corinthians98,JosephJFlynn1,1
2Beeswax,BusyDrT,1
24Falcon_,realDonaldTrump,1
23greenpastures,JosephJFlynn1,1
23foreverfree,eileeniorio,1
22MackenzieR,BusyDrT,1
2029itstarts,HowleyReporter,1
2022Wilkes,BallouxFrancois,1
2020JasonTodd,k_klo224743370,1
201avicohen,GeoRebekah,1
1robertirvin,GeoRebekah,1
1iskefiyeli_,DrMadej,1
1SadShane,sarapeps,1
1SadShane,FreedomFlowers4,1
ALTAMIRANA2,TeamTrump,1
AMadolche,gtconway3d,1
Ali79596850,IvanaMariaB,1
AhmedGawi7,khalidalbaih,1
AlanEll16665802,CryptoBull2020,1
AlanArnold1956,GeoRebekah,1
Alabintei_David,Quicktake,1
AlThuwaikh90,CCDHate,1
Ajsta6,ZubyMusic,1
Aisha12895124,NeilFlochMD,1
AirXLV,Nigel_Farage,1
Aipatia,DrMadej,1
AimielAmMe,marklevinshow,1
Aignera,and_kell,1
Ahluddaawah,richardursomd,1
AdrianS39079317,Nigel_Farage,1
AgitanWealth,JosephJFlynn1,1
Agata01337882,JosephJFlynn1,1
AgainstAdvice,Room101SmithWin,1
AfordShane,GeoRebekah,1
AflieChurch,marklevinshow,1
AethiaKink,NovyBDSM,1
AeDannoff,nypost,1
AeDannoff,HowleyReporter,1
Adrienne2911,AlisonPulley,1
AdrianoTV7,realDonaldTrump,1
AlanSte21715505,ChrisWickNews,1
AlastairTelford,CCDHate,1
Albert13184287,realDonaldTrump,1
Albert97164279,GeoRebekah,1
Alfapar2,Quicktake,1
AlfaUNO11,ChrisWickNews,1
AlfOnshuus,BallouxFrancois,1
AlexisH50104029,GeoRebekah,1
AlexWow2020,KimonaQ,1
AlexTroutman,CryptoBull2020,1
AlexMimikosyaho,BusyDrT,1
AlexKadolph,ChrisWickNews,1
AlexGrenier,mainville_pj,1
AlexGrenier,KiddieShrink,1
AlexAnicic,masuruha2,1
AletheiaAtheos,BASEDZOOMERR,1
AlejandraDerks1,CNBCtech,1
Alegnab1,BakeUGreatAgain,1
AlchemistsW,Nigel_Farage,1
AlbertoThomas,DrMadej,1
AlbertoThomas,BusyDrT,1
AlbertoThomas,AlbertoThomas,1
AlbertoArbole19,realDonaldTrump,1
AlbertarocksTA,Scimitar_SS,1
AlbertAdnan1,ABC,1
Adriano14004890,Nigel_Farage,1
AdrianLRiley,BallouxFrancois,1
ANIMALS63999435,KimonaQ,1
AZjo16,AndrewYang,1
Abdatmo,khalidalbaih,1
Abc4672,ChrisWickNews,1
AbbeyBach1,ChrisWickNews,1
Aaron_Staats,AndrewYang,1
AaronM28728012,picphysicians,1
AalonaMichaels,surfthespectrum,1
AalonaMichaels,JazmineJeep,1
A_X9O,richardursomd,1
A_Le_Map,jonathanstea,1
A_AL900,richardursomd,1
AZPerspectives,eileeniorio,1
AdrianDelta1,Nigel_Farage,1
AVFCJJC,BrandonHenrichs,1
ATLscene,TheAtlantic,1
ATJaxon,CCDHate,1
ASouthernWriter,ZubyMusic,1
ASD_POTS,eileeniorio,1
ARTDEAN9,marklevinshow,1
ANoble63393050,simondolan,1
ANewEnglandGuy,AndrewYang,1
ANewDecade2020,marklevinshow,1
ANehvi,ZubyMusic,1
Abdelmalek2008,khalidalbaih,1
Abdiel1421,CryptoBull2020,1
AbieRubin,ChrisWickNews,1
AbuRaziel,ideletedmyacco2,1
AdrianBoarder,maxthelionx,1
AdeotiMafus,nypost,1
Adelin__E,realDonaldTrump,1
AddictedTaU,JosephJFlynn1,1
AddictedTaU,HowleyReporter,1
AdamWeibling,eileeniorio,1
AdamTM24,AndrewYang,1
AdamRPoole,pete_eastwood,1
AdamRPoole,Serious_Sellout,1
AdamRPoole,Outlawpoet1970,1
AdamElDaoud,FreedomFlowers4,1
AdamCorson,CCDHate,1
AdamBridgettA,Nigel_Farage,1
Adam61046475,ChrisWickNews,1
AdakCharley,gtconway3d,1
Acigarman1,ZubyMusic,1
Acie31187236,KimonaQ,1
Achinback1,MrCrazee,1
Accountwillbes1,Accountwillbes1,1
Abuosamahaziz,richardursomd,1
Abubaka18267247,realDonaldTrump,1
BarryFavour11,realDonaldTrump,1
Barth_Randolph,JSDH_S,1
Bbbt21,Adamsof60,1
CensorMoral,cpchandme,1
Chantdownbabyl3,egoeimi7,1
Chantdownbabyl3,BoNsterGroup,1
ChangeInLab,DrMadej,1
Chancesmom234,AndrewYang,1
ChanceEverly,BusyDrT,1
Chadthescythe,Morning03761432,1
Cgiddy60,ChrisWickNews,1
Cesare_Baronio,CNBCtech,1
Cesar_Reyes22,nypost,1
CentristAnarcho,ZubyMusic,1
CensorMoral,DrMadej,1
CatHaven04,marklevinshow,1
CelisBen,RealCandaceO,1
CelineMarin3,BusyDrT,1
CelineGuill,masuruha2,1
CeceMax001,marklevinshow,1
CcadNever,RealTCOT,1
Cbm527,FreedomFlowers4,1
Cb3ct,AndrewYang,1
Cav4U,ChrisWickNews,1
CaulfieldTim,jonathanstea,1
CatholicLady10,DrMadej,1
Char1esMartin,GeoRebekah,1
Chargrand7,masuruha2,1
CharismaAlasta1,StopNewNormal,1
Charla_Y,Charla_Y,1
Cherubian2,RealCandaceO,1
CherryB46641077,HowleyReporter,1
CherryA55893558,Trumpsta17,1
CheltLifestyle,simondolan,1
Chelleld16,GeoRebekah,1
ChelleLouize,CensorMoral,1
Chefrudy21,nypost,1
Cheem94160932,usquequo_domine,1
Cheem94160932,QueenofStars13,1
Che_Jordan,eileeniorio,1
Che1siee,richardursomd,1
ChavezRavine7,Mountai61137001,1
CharmaneWargo1,DrMadej,1
CharleyTakaya,DailyCaller,1
CharlesVanCott,KimonaQ,1
CharlesEIII2,ZubyMusic,1
CharlesCatagn10,DrMadej,1
Charles63103679,Preciouslindy,1
Charles4Freedom,daringraider,1
Charles27710945,marklevinshow,1
Charles07862597,HowleyReporter,1
CatParker15,KimonaQ,1
CassieY4,priyachandscifi,1
CherylLowrance,richardursomd,1
Calilucat,FreedomFlowers4,1
Capulcu_Orcun,maxthelionx,1
CaptureLifeUK,StopNewNormal,1
CaptnObvious77,ChrisWickNews,1
CannyCookie,FreedomFlowers4,1
Candy_Slice_,DirtyOrta,1
Candi_AppleRed1,AndrewYang,1
Canadiangrammar,Nigel_Farage,1
CanEhDiana42,CryptoBull2020,1
CameornJim,nypost,1
CallMePeteTho,HowleyReporter,1
CaliVaxChoice,picphysicians,1
CaseySlisz,Quicktake,1
Calaaveraaa,ZubyMusic,1
Caitlin66857397,richardursomd,1
Cadieux1Cathey,realDonaldTrump,1
CWCrawlers,ZubyMusic,1
CUBILLO_,Quicktake,1
CTruthforTrump,KimonaQ,1
CTRaider,masuruha2,1
CSABHI84,Quicktake,1
CReality503,marklevinshow,1
CRYPTOCRAIG9,CryptoBull2020,1
Car30907971John,marklevinshow,1
CareerPlanPro,CNBCtech,1
CarlWorsham,JustMyStyle921,1
Carlbro58035036,DebarringtonH,1
CascadeTessa,goodwithneedles,1
CarrieW95851632,HowleyReporter,1
CarrieCarrie01,StopNewNormal,1
Carolyne_BM,Trumpsta17,1
Carolyn86061809,eileeniorio,1
CarolineMack18,BallouxFrancois,1
Carolin43698718,simondolan,1
CarolePatty,flanders_cindy,1
CarolePatty,RepsForBiden,1
CarolePatty,JBuch57,1
CarolePatty,DeniseShearin,1
CarolePatty,BracoBeth,1
CarolKWeiss,GeoRebekah,1
CarolFB4,AndrewYang,1
CarolEtgen1,GeoRebekah,1
Carol65310463,RealCandaceO,1
Caro40443163,CryptoBull2020,1
CarnetJc,richardursomd,1
CarlyCl05997861,DrMadej,1
Carlos_Victoria,Quicktake,1
CarlitoComplot,realDonaldTrump,1
Cheryl84037124,RealCandaceO,1
CheryllWeyman,JosephJFlynn1,1
CROWSPLAY1,DrMadej,1
CnyInformed,CnyInformed,1
Columbanus13,DaddyPi55788501,1
ColinJo33401696,SufficientlyWh1,1
ColinJo33401696,Battletimes1,1
ColesJopie,masuruha2,1
CoffeeHouseJay1,CoffeeHouseJay1,1
CodyTidwell9,BarkerBuf,1
CodyColeSloPoke,FreedomFlowers4,1
CoccoThe,richardursomd,1
Coach_Lorrie,marklevinshow,1
CoGaddafi,IvanaMariaB,1
Cnoelcisco,gtconway3d,1
Circular_Logic_,simondolan,1
Cmoore65077259,DrMadej,1
ClubCommonSens,RealCandaceO,1
ClosAutumnMD,GeoRebekah,1
Cleargummybear2,vintage831,1
Clark_Elite13,AndrewYang,1
ClarenceEmswor2,ClarenceEmswor2,1
Clare80225563,richardursomd,1
Cjk857,DrMadej,1
CivicViewPoint,CivicViewPoint,1
Cityzen_Tom,Royce_P_Jacob,1
CompadeG,DogmanOW,1
ComplyJust,ComplyJust,1
Concernsb276,HowleyReporter,1
Concernsb276,and_kell,1
Cowandos,Nigel_Farage,1
CovidSerology,indyfutures,1
CovidSerology,davemarney71,1
CousynLauren,LilburnLA,1
CortNicholas,gtconway3d,1
CorrNotCausa,steber232,1
CoronaUpdateBot,DailyCaller,1
CoreBears,GeoRebekah,1
CorbanCorner,CNBCtech,1
CoolOrangeCat,RealCandaceO,1
CooganClive,BigClyde14,1
CoogForever,gtconway3d,1
Conway2nd,Nigel_Farage,1
Controla_Virus,BusyDrT,1
ContessaRenata,masuruha2,1
Conservataria18,Conservataria18,1
ConservaDeb,TwistedComK,1
ConserIndy,DebarringtonH,1
ConnieTomlins12,JosephJFlynn1,1
Connellmh,rags2richesm8,1
Conn_oisseur,NeilFlochMD,1
Cityzen_Tom,Jody537LN,1
CircleReader,CCDHate,1
Cherylmaclachl4,GeoRebekah,1
Chrest_brett,jonathanstea,1
ChrissyBatchel1,ABC,1
ChrisWhitaker79,nypost,1
ChrisRuch9,JosephJFlynn1,1
ChrisPelton12,realDonaldTrump,1
ChrisNeOublie,simondolan,1
ChrisMa07575722,Wheelinchik,1
ChrisMFKelly,JosephJFlynn1,1
ChrisLagergren,realDonaldTrump,1
ChrisDunnFTL,HowleyReporter,1
ChrisBruce1990,StopNewNormal,1
ChooseFreedom03,StopNewNormal,1
Cinn4Trump,marklevinshow,1
ChoiVGK,reddog02112,1
ChoiLaiNa1,realDonaldTrump,1
ChitownCare,TeamTrump,1
ChieroJoseph,IvanRapoport,1
ChiefStevieP,OneOfMany3421,1
ChiefCrochet,simondolan,1
ChicksCrumps,beez518,1
ChicksCrumps,RealCandaceO,1
ChevyGuy666,k_klo224743370,1
ChevNoh,gtconway3d,1
ChrissyFoss1,FreedomFlowers4,1
Chrissytn1,KimonaQ,1
ChristaDorsett2,Preciouslindy,1
ChristainSoldi1,JosephJFlynn1,1
Cindy_52s,DebarringtonH,1
CindyTiepelman,realDonaldTrump,1
CindyMy13178850,gtconway3d,1
CindyBokma,HowleyReporter,1
CindyBe87902296,JosephJFlynn1,1
CindaRose18,nypost,1
CielSion,realDonaldTrump,1
ChuckFi80685839,CNBCtech,1
ChtsfSam,realDonaldTrump,1
Christy86757398,DogePatriot2,1
ChristosArgyrop,drgabx,1
ChristopherSja7,TeamTrump,1
Christo90240404,TheHiddenJewell,1
Christo43527716,gtconway3d,1
Christo12668892,marklevinshow,1
Christo01491778,realDonaldTrump,1
ChristineGedde3,GeoRebekah,1
Christi520,and_kell,1
Christi45798852,marklevinshow,1
Christi41820037,RealCandaceO,1
Christi23394388,masuruha2,1
CRS_One,Quicktake,1
CRKV6,JosephJFlynn1,1
BeFixedTo,Quicktake,1
Bitcoins_Life,Bitcoins_Life,1
Blondieone4,candisthesecond,1
BlissEvan,Quicktake,1
Blesst777,realDonaldTrump,1
Blessedlife4you,realDonaldTrump,1
BlakeBigdawg,nypost,1
BlackoutsBox,ChrisWickNews,1
Blackea06131335,Sando2002Ade,1
Blackdi51264299,Preciouslindy,1
Black___Adam,ChrisWickNews,1
BlackBy56985835,AndrewYang,1
BitcoinAlBundy,ZubyMusic,1
BillDebjones,KimonaQ,1
Bit_Of_Bill,SunshineTheGrey,1
BirdKooleye40,FreedomFlowers4,1
BipolarRunner,BallouxFrancois,1
Bilylaclic1,nypost,1
BillyFire,Nigel_Farage,1
Billy7004,KimonaQ,1
Billmisew,realDonaldTrump,1
BillieNobbs1,DrMadej,1
BillRepack,CryptoBull2020,1
BillOccham,BallouxFrancois,1
Blubdha,DebarringtonH,1
BlueDee6,GeoRebekah,1
BlueLionBlog,CCDHate,1
BlueThunder2021,CNBCtech,1
Boi65507321,AndrewYang,1
BohLegend,AwakeorAsleep1,1
Boglin8,DrMadej,1
Bodiddie,ChrisWickNews,1
Boci_Tarka,simondolan,1
Bobini40,marklevinshow,1
BobbyBoombatz,DrMadej,1
